,sentence1,sentence2,label
16268,重庆装饰公司口碑好的有哪些,重庆口碑好的装饰公司有哪些？,1
16269,怎么才能一夜暴富,如何一夜暴富！,1
16270,请问这是什么字体？,请问这是什么字体？急,1
16271,查询驾驶证真假,驾驶证真假查询,1
16272,屁股大怎么办，怎么减？,屁股胖，怎么可以瘦？,1
16273,怎么辨别耐克鞋真假,怎样辨别耐克鞋的真假,1
16274,为什么早上起床总是感觉腰酸背痛？,为什么我每天早上起床，总是腰酸背痛的！,1
16275,这种竹子是什么种类的,竹子的种类是什么,1
16276,胳膊疼是怎么回事,右胳膊疼是怎么回事,1
16277,爱上别人的老婆怎么办,爱上别人的老婆怎么办？,1
16278,郑成功的母亲可能叫什么？,郑成功的母亲可能叫什么？,1
16279,开封什么地方好玩啊,开封都有什么好玩的地方啊,1
16280,摩尔庄园里的蘑菇在哪,摩尔庄园里的蘑菇,1
16281,z怎样保持年轻？,怎么样保持年轻？,1
16282,为什么男人要喝酒啊！,男人为什么要自己喝酒？,1
16283,偶像剧是什么,什么偶像剧吻戏最多,0
16284,买手机去哪个网站好…,买手机哪个网站好！,1
16285,改签的火车票可以退吗？,改签的火车票能退吗？,1
16286,辛亥革命是谁领导的,辛亥革命谁领导,1
16287,脸上的痘坑痘印怎么办？,化妆品过敏脸上长什么痘,0
16288,河南省郑州市礼品购物网站，比较好的帮介绍一下？,谁能推荐几家好的礼品网站？,0
16289,把足智多谋的人喻为,足智多谋的人喻为,1
16290,新加坡买什么好,新加坡的钱叫什么,0
16291,什么牌子的衣服好看又实惠,夏天什么牌子的衣服好看又便宜,0
16292,华为魅族小米哪个好,魅族，小米，华为哪个好,1
16293,请问：香水会过期吗？,请问香水过期了还能用吗,0
16294,哪里有卖高仿包包,哪里有高仿包包,1
16295,豌豆怎么煮。,豌豆可以怎么煮,1
16296,一般女生打几个耳洞好看,女生打几个耳洞好看,1
16297,想找跟这个一系列图片,求与这图片同一系列的套图,1
16298,帮我翻译一下这句日语,谁帮我翻译一下这句日语,0
16299,微信冻结怎么解,微信被冻结怎么解？,1
16300,寂寞才说爱歌词？,寂寞才说爱，爱的太不该,0
16301,今年会是暖冬吗,今年会暖冬吗？,1
16302,手表什么品牌比较好,手表比较好的品牌是什么?,1
16303,辽宁石化职业技术学院,辽宁金融职业学院,0
16304,有什么好看的都市修真小说？,什么都市修真小说好看,1
16305,摘西瓜用英语怎么说,西瓜用英语怎么说,0
16306,怎么增加自己的桃花运,怎么增加我自己的桃花运,1
16307,您客气了，麻烦您了，还有其他疑问吗？,麻烦您了，给您添麻烦了，请问还有什么问题需要我的帮助吗？^_^,1
16308,怎么在手机上看电视直播,手机电视直播怎么看,1
16309,国内邮政小包,关于邮政国内小包,1
16310,这个的话，是建议您重新下载一下支付宝钱包的,您好，小二建议您在手机端下载钱包支付或者换台电脑使用，辛苦您了。,0
16311,怎么查通话记录,怎么查别人的通话记录,1
16312,有没有情侣头像,这个头像有没有情侣头。,1
16313,李易峰和陈伟霆谁帅,李易峰和陈伟霆谁更红,0
16314,求维尼夫妇高清全集下载,亚当夫妇全集高清下载,0
16315,钟汉良版天龙八部主题曲叫什么？,天龙八部钟汉良版主题曲叫什么,1
16316,山楂干为什么要去核,山楂为什么去核,0
16317,为什么没人理我,为什么没人理我呢,1
16318,什么面膜好用。？,有什么面膜好用？,1
16319,大显手机怎么样,大显手机怎么样？好用吗？,1
16320,爱情公寓的主题曲是什么？,爱情公寓3的主题曲和片尾曲是什么,1
16321,河南城建学院在哪里,我可以上扬州大学广陵学院么,0
16322,小鸽子出了一个月老鸽子还不下蛋为什么,鸽子下蛋第8天了，怎么还不出小鸽子,0
16323,西安康复路的衣服是从哪里进货呀？,西安康复路附近哪里有大点的超市？,0
16324,哪个播放器有湖南卫视直播,哪个播放器直播湖南卫视？,1
16325,八年级上册互联网多功能作业本物理练习册答案,八年级下册物理数学语文练习册答案,0
16326,广州天气如何,广州天气怎么样？,1
16327,全中国哪个地方的人最有钱？,中国最美丽的地方有哪些啊,0
16328,什么牌子的牙膏最好用？,什么牌子的牙膏最好,1
16329,易建联有女友吗,易建联有女友吗？,1
16330,我家房子还这样的,我家的房子值多少钱,0
16331,属牛的和属马的生个羊宝宝好吗,生个属羊的宝宝好吗,0
16332,如何开一家赚钱的花店?,如何开一家赚钱的西餐厅？,0
16333,奔跑吧兄弟几点网络更新,奔跑吧兄弟每集多长时间,0
16334,怎怎样做微商代理,如何做微商代理,1
16335,淘宝运费模板怎么设置,怎么设置淘宝运费模板,1
16336,比东北爷们更爷们的是什么,比东北爷们更爷们的。,1
16337,怎么查订单在哪,在京东怎么查订单到哪了，,0
16338,谁是最伟大的文学家,鲁迅先生是无产阶级最伟大的文学家,0
16339,学挖掘机技术到底哪家强？,我只想问一句，学挖掘机技术到底哪家强。,1
16340,帕萨特和迈腾哪个好啊,新帕萨特和迈腾哪个好,1
16341,足浴盆什么牌子的好,足浴盆大家都用什么牌子的呢,1
16342,在农村怎么赚钱？,在农村，怎么赚钱？,1
16343,京沪高速德州到北京段今天堵车吗？,京沪高速进京方向堵车吗？急急急！,0
16344,请问您还有其他的工商银行的银行卡吗？,请问您是否有中国工商银行的银行卡呢？卡号后四位请您提供一下。,0
16345,植物大战僵尸修改器,植物大战僵尸修改器用哪个好,1
16346,我命里缺什么？,我命里缺什么呀？,1
16347,大显手机怎么样？好用吗？,大显手机怎么样啊？,1
16348,世界上真的有鬼么？,这个世界上真的有鬼吗？》,1
16349,六年级语文寒假作业的答案,六年级寒假作业的语文答案,1
16350,请问您操作认证时显示的失败是什么呢,请问是操作认证的时候回提示失败吗？,0
16351,谁家要上门女婿阿,谁家招上门女婿,1
16352,怎么在CMD里卸载声卡驱动,声卡驱动怎么彻底卸载！,1
16353,知趣竞猜求答案,知趣竞猜求答案，,1
16354,盗墓笔记电影出了吗,盗墓笔记电影出了么,1
16355,搬家公司怎么收费的？,搬家公司怎么收费,1
16356,他叫我小心肝是什么意思,别人叫我小心肝是什么意思,1
16357,哪里回收硬币,哪里在回收硬币,1
16358,求一部电影的片名：,求一部电影的片名,1
16359,我的好兄弟的吉他谱,《我的好兄弟》吉他谱,1
16360,腾讯蓝钻客服号码是多少？,腾讯扣扣客服号码是多少？,0
16361,圆头的人剪什么发型好看？,圆头配什么发型好看点,1
16362,枸杞有什么作用的呢？,枸杞有什么作用和功效,1
16363,您截图一下整个浏览器好吗,您把完整的无法登录的截图提供一下，带浏览器名称和系统时间的，辛苦您了。,0
16364,你是我的唯一韩文怎么说,你是我的唯一用韩文怎么写？,0
16365,分手大师什么时候网上能看,分手大师网上什么时候可以看,1
16366,我的微信怎么没有漂流瓶？,为什么我的微信没有漂流瓶,1
16367,微信上怎么截图,微信怎么截图,1
16368,恐组词，两个,液的组词两个,0
16369,领悟近义词是什么,领悟的近义词是什么,1
16370,天天酷跑魔女娜娜用什么坐骑好？,天天酷跑魔女娜娜配什么坐骑,1
16371,怎样访问外国的网站啊？,国外能访问国内的网站吗？,0
16372,孔雀翎第二部剧情,孔雀翎第二部,0
16373,中国纹胸内衣十大品牌,中国十大品牌内衣,0
16374,奔跑吧兄弟第三期的嘉宾是谁,奔跑吧兄弟下期嘉宾是谁,0
16375,用动物的名称填成语,用动物名称填成语,1
16376,什么书书店买不到？,书店里买不到什么书,1
16377,女生都用的是什么牌子的卫生巾,女生在一般用什么牌子卫生巾,1
16378,四大天王谁最有才,四大天王谁最牛比,1
16379,灭蚊灯什么牌子好？,什么牌子灭蚊灯好？,1
16380,我名字的意义是什么？,我名字李加信的名字含义是什么,1
16381,春节去那里好玩？,春节哪里最好玩？,1
16382,淘宝上的这个男模叫什么名字？,这个淘宝的男模叫什么名字？,1
16383,(脑筋急转弯)什么球不能玩？,脑筋急转弯：什么轮不能安,0
16384,冷清的反义词是什么,冷清的反义词是什么。,1
16385,如何减掉肚子？,怎样才能减掉小肚子？,1
16386,我的古代身份和名字,我古代的名字和身份,1
16387,这个图片里的动漫人物是谁,求这个图片里的动漫人物名、,1
16388,淘宝论坛怎样发帖,怎样在淘宝论坛上发帖,1
16389,这配置能玩逆战吗,这个配置能玩逆战吗,1
16390,顺丰快递48小时不到可以投诉吗,顺丰快递次日到达不了可以投诉吗,0
16391,寻找老电视剧,寻找某电视剧,1
16392,春节给老人送什么礼物好,春节送老人什么礼物好?,1
16393,大汶口文化遗址在我国的：,大汶口文化遗址在我国,1
16394,这是啥表情求全套,求かなで雪音表情包全套嗷。,0
16395,男朋友今天跟我说有过女朋友什么意思？,女朋友跟我说算是男朋友什么意思,0
16396,怎么更改头像呀,怎么更改头像？,1
16397,张杰和谢娜什么关系呢？,谢娜和张杰什么关系,1
16398,有在家赚钱的工作吗,有什么可以在家赚钱的工作,1
16399,电音之王那女的是谁啊,终极三国里的孙策是谁演的,0
16400,根据歌词找歌曲,接歌词找歌曲,1
16401,彩虹是什么颜色的？,彩虹是有什么颜色？,1
16402,女生打几个耳洞正常吗？,女生打几个耳洞吗,0
16403,在哪里有买避孕套,避孕套在哪里买,1
16404,经期吃什么好？,经期量多吃什么好,0
16405,这是什么香水，要多少钱,这是什么香水，怎么读,0
16406,《新白发魔女传》第二部,《新白发魔女传》总共有几集?,0
16407,有什么食物吃完能排毒的么,做装修的吃什么食物可以排毒,1
16408,当当网怎么购书？,当当网如何购书,1
16409,火烧眉毛是什么生肖,火烧眉毛。猜什么生肖？,1
16410,图片中明星是谁,【图片】这些明星是谁？,1
16411,华硕售后服务点,华硕售后服务,1
16412,关于化学方程式,水与铁的化学方程式,0
16413,加一笔成两个三角形，,加一笔成两个三角形,1
16414,这是哪一部动漫里的,这是哪一部动漫的？,1
16415,婪的组词是什么要三个,请问，貌组词是什么。,0
16416,设计个性签名,设计自己的个性签名,1
16417,网球宝贝怎么下载啊！？,网球宝贝怎么下载？,1
16418,怎么分辨苹果手机得版本,怎么看每个苹果手机是什么版本的,1
16419,请问您是操作的转账到支付宝账户的，是吗？,请问您操作的是转账到支付宝账户的吗？,1
16420,新浪微博怎么买粉丝,新浪微博粉丝数怎么涨？！,1
16421,哪个牌子的化妆品补水效果好,哪个牌子化妆品补水效果好？,1
16422,就是您自己设置的，辛苦您了。,辛苦您设置密码后，操作试下。,0
16423,反问句改陈述句怎么改,如何把反问句陈述句,1
16424,怎么把图片传到网上,如何把图片传到网上,1
16425,韩文翻译成中文是什么意思？,什么意思所有的韩文翻译成中文,0
16426,明天银行有上班吗,银行明天上班吗,1
16427,这是什么电影的海报？,这是什么电影还是海报？,1
16428,如何去除不干胶印,怎么去除不干胶,1
16429,平底锅可以做什么美食,路边平底锅制作的是什么食品,0
16430,优酷视频求背景音乐,求优酷视频的背景音乐！,1
16431,我的手机无线网怎么打不开。,我的手机百度怎么打不开？,0
16432,把老师可以比喻成什么？,老师被人们比喻成什么,1
16433,怎么锻炼脸部肌肉？,怎么样锻炼脸部肌肉,1
16434,林志颖的老婆是谁啊？,林志颖的老婆儿子是谁啊,1
16435,泰山哪里好玩,泰山哪里好玩？,1
16436,怎么样才能发烧,怎么才能让自己发烧,1
16437,我的新浪微博里收藏的文件怎么找不到,怎么样能把qq号收藏的图片传到微博里,0
16438,这个银行卡只可以绑定在2个账户的，您的这个银行卡有没有绑定在其他的账户？,就诊卡管理：可绑定本人/他人就诊卡，总共只能绑定3张，页面有选择么？,0
16439,有什么经典好玩的手机小游戏,有什么好玩的手机小游戏,1
16440,第一次做爱会不会怀孕？,第一次做爱会不会怀孕啊,1
16441,手机用什么软件看电视直播？,手机什么软件可以看电视直播,1
16442,猪的尾巴有什么作用？,猪尾巴加黑豆煲汤有什么作用,0
16443,百度贴吧怎么换头像？,怎么换百度贴吧的头像啊？,1
16444,有什么好的手机音乐播放器?,什么手机音乐播放器好用,1
16445,比较合肥财贸职业学院和安徽三联学院！,2011年安徽三联学院与安徽警官学院哪个好,0
16446,是您的支付宝的页面的截图的。,麻烦您提供一下您的支付宝账户我的支付宝这个页面的完整的截图,0
16447,是法人名义申请，还是以代理人名义申请都是可以的,您登录185这个邮箱账户操作关联认证是怎么提示的呢,0
16448,火车上能带白酒吗,上飞机能带化妆品吗,0
16449,如何从豆丁网下载文档,豆丁网的文档如何下载？,1
16450,在组织机构代码证栏统一填写【统一社会信用代码的第9-17位即可】,证件号码输入格式为：香港：a-123456-b；都输入身份证了吗？,0
